,link,address,area,rooms,bathroom,garages,price,condo,vivareal-id,price/m2
1642,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-110m2-venda-RS1050000-id-1038807540,Avenida Flamboyants da Península,110,3,2,2,1050000, 1853,1038807540,9545
1643,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-146m2-venda-RS1435000-id-1038808798,Avenida Flamboyants da Península,146,4,2,2,1435000, 1957,1038808798,9828
1644,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-192m2-venda-RS2193000-id-2470283273,Avenida Flamboyants da Península,192,4,5,3,2193000, 2100,2470283273,11421
1645,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-197m2-venda-RS1497000-id-1038810126,Avenida Flamboyants da Península,197,4,2,3,1497000, 2797,1038810126,7598
1646,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-152m2-venda-RS1556000-id-1038810774,Avenida Flamboyants da Península,152,4,2,2,1556000, 2325,1038810774,10236
1647,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-140m2-venda-RS1550000-id-1524615510,Avenida Flamboyants da Península,140,4,1,2,1550000, 1600,1524615510,11071
1648,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-110m2-venda-RS1090000-id-89462814,Avenida Flamboyants da Península,110,3,1,2,1090000, 1200,89462814,9909
1649,www.vivareal.com.br/imovel/apartamento-5-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-430m2-venda-RS3735700-id-2484835720,,430,5,6,3,3735700,,2484835720,8687
1650,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-136m2-venda-RS1751000-id-2469924575,Avenida Flamboyants da Península,136,4,3,2,1751000,,2469924575,12875
1651,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-95m2-venda-RS1060000-id-82206377,Avenida Flamboyants da Península,95,3,3,2,1060000,,82206377,11157
1654,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-110m2-venda-RS895000-id-2429034987,Avenida Flamboyants da Península,110,3,3,2,895000, 1500,2429034987,8136
1655,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-168m2-venda-RS1650000-id-1038544466,Avenida Flamboyants da Península,168,4,4,2,1650000, 1100,1038544466,9821
1657,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-142m2-venda-RS1490000-id-85829334,Avenida Flamboyants da Península,142,4,5,3,1490000, 1500,85829334,10492
1658,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-295m2-venda-RS2950000-id-73531422,Avenida Flamboyants da Península,295,4,5,4,2950000,,73531422,10000
1659,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-110m2-venda-RS952000-id-2477477641,Avenida Flamboyants da Península,110,3,1,2,952000, 1800,2477477641,8654
1660,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-169m2-venda-RS1660000-id-95223113,Avenida Flamboyants da Península,169,4,3,2,1660000, 10,95223113,9822
1697,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-304m2-venda-RS2704700-id-2463250446,Avenida Flamboyants da Península,304,4,5,3,2704700,,2463250446,8897
1698,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-95m2-venda-RS1095743-id-94539735,Avenida Flamboyants da Península,95,3,3,2,1095743, 1700,94539735,11534
1699,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-90m2-venda-RS900000-id-2473592321,,90,3,3,1,900000, 1795,2473592321,10000
1700,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-250m2-venda-RS2570000-id-2439359765,Avenida Flamboyants da Península,250,4,1,3,2570000, 2900,2439359765,10280
1701,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-124m2-venda-RS1030000-id-2466068773,Avenida Flamboyants da Península,124,2,1,2,1030000, 2032,2466068773,8306
1703,www.vivareal.com.br/imovel/apartamento-5-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-429m2-venda-RS3734900-id-2463257800,Avenida Flamboyants da Península,429,5,5,4,3734900,,2463257800,8706
1704,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-308m2-venda-RS3850000-id-1038610563,Avenida Flamboyants da Península,308,4,6,4,3850000, 3000,1038610563,12500
1705,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-95m2-venda-RS1020000-id-92234503,Avenida Flamboyants da Península,95,3,2,1,1020000, 1700,92234503,10736
1707,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-97m2-venda-RS867000-id-1040290889,Avenida Flamboyants da Península,97,2,3,2,867000, 1701,1040290889,8938
1708,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-72m2-venda-RS739000-id-2430203886,Avenida Flamboyants da Península,72,2,2,1,739000, 1300,2430203886,10263
1709,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-127m2-venda-RS1916930-id-1037922265,Avenida Flamboyants da Península,127,3,1,2,1916930, 1,1037922265,15093
1710,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-158m2-venda-RS1610000-id-1038810389,Avenida Flamboyants da Península,158,4,2,2,1610000, 2383,1038810389,10189
1712,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-155m2-venda-RS1750000-id-93750739,Avenida Flamboyants da Península,155,3,4,2,1750000, 1650,93750739,11290
1713,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-376m2-venda-RS4025000-id-2482110790,Avenida Flamboyants da Península,376,4,5,3,4025000, 4441,2482110790,10704
1714,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-115m2-venda-RS1329000-id-91354755,Avenida Flamboyants da Península,115,3,5,3,1329000, 1500,91354755,11556
1715,www.vivareal.com.br/imovel/apartamento-5-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-307m2-venda-RS3070000-id-2444861791,Avenida Flamboyants da Península,307,5,2,3,3070000, 3783,2444861791,10000
1716,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-155m2-venda-RS1890450-id-2445904177,Avenida Flamboyants da Península,155,3,4,2,1890450, 1800,2445904177,12196
1717,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-139m2-venda-RS1422000-id-2473792291,Avenida Flamboyants da Península,139,4,4,3,1422000,,2473792291,10230
1719,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-168m2-venda-RS2096000-id-89640631,Avenida Flamboyants da Península,168,4,3,2,2096000, 1670,89640631,12476
1720,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-77m2-venda-RS879000-id-1038794899,Avenida Flamboyants da Península,77,2,2,1,879000,,1038794899,11415
1721,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-98m2-venda-RS979000-id-89428010,Avenida Flamboyants da Península,98,2,4,2,979000, 1300,89428010,9989
1722,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-110m2-venda-RS1049000-id-1039334758,Avenida Flamboyants da Península,110,3,2,2,1049000, 1853,1039334758,9536
1723,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-158m2-venda-RS1883000-id-84505588,Avenida Flamboyants da Península,158,4,5,2,1883000, 1800,84505588,11917
1724,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-146m2-venda-RS1289000-id-2464603226,Avenida Flamboyants da Península,146,4,5,2,1289000, 1300,2464603226,8828
1725,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-145m2-venda-RS1459000-id-1038808589,Avenida Flamboyants da Península,145,4,2,2,1459000, 1956,1038808589,10062
1726,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-146m2-venda-RS1530000-id-90289655,Avenida Flamboyants da Península,146,4,3,2,1530000, 1900,90289655,10479
1727,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-281m2-venda-RS2800000-id-2427382784,Avenida Flamboyants da Península,281,4,6,3,2800000, 3700,2427382784,9964
1728,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-90m2-venda-RS799000-id-2449797914,Avenida Flamboyants da Península,90,3,2,1,799000, 1100,2449797914,8877
1729,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-227m2-venda-RS2312100-id-89230209,Avenida Flamboyants da Península,227,4,5,2,2312100, 1800,89230209,10185
1730,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-111m2-venda-RS1185000-id-1037145658,Avenida Flamboyants da Península,111,3,1,2,1185000, 1100,1037145658,10675
1731,www.vivareal.com.br/imovel/apartamento-5-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-309m2-venda-RS2091000-id-2484834796,,309,5,3,3,2091000,,2484834796,6766
1732,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-97m2-venda-RS865000-id-1042252324,Avenida Flamboyants da Península,97,2,2,1,865000, 1617,1042252324,8917
1735,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-95m2-venda-RS1130461-id-94573365,Avenida Flamboyants da Península,95,3,3,2,1130461, 1700,94573365,11899
1736,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-233m2-venda-RS2500000-id-2445905590,Avenida Flamboyants da Península,233,4,6,3,2500000, 3200,2445905590,10729
1737,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-192m2-venda-RS1871000-id-2427814185,Avenida Flamboyants da Península,192,4,5,3,1871000,,2427814185,9744
1738,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-300m2-venda-RS2700000-id-2475630449,,300,4,5,3,2700000, 3948,2475630449,9000
1739,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-330m2-venda-RS4883000-id-2445444670,Avenida Flamboyants da Península,330,4,6,3,4883000, 2500,2445444670,14796
1740,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-97m2-venda-RS867000-id-1040288600,Avenida Flamboyants da Península,97,2,2,2,867000, 1701,1040288600,8938
1741,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-154m2-venda-RS1581000-id-94223378,Avenida Flamboyants da Península,154,3,5,2,1581000, 1771,94223378,10266
1742,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-360m2-venda-RS4800000-id-64957353,Avenida Flamboyants da Península,360,4,6,4,4800000, 3350,64957353,13333
1743,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-169m2-venda-RS1722000-id-1037983613,Avenida Flamboyants da Península,169,4,3,3,1722000, 1762,1037983613,10189
1744,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-240m2-venda-RS2031500-id-2477862835,Avenida Flamboyants da Península,240,4,2,3,2031500, 3480,2477862835,8464
1745,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-169m2-venda-RS1590000-id-94921902,Avenida Flamboyants da Península,169,3,5,2,1590000, 20,94921902,9408
1746,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-192m2-venda-RS2345000-id-2451526801,Avenida Flamboyants da Península,192,4,5,3,2345000, 2100,2451526801,12213
1747,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-97m2-venda-RS937440-id-73025040,Avenida Flamboyants da Península,97,2,4,2,937440, 1000,73025040,9664
1749,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-227m2-venda-RS2176200-id-89229576,Avenida Flamboyants da Península,227,4,5,2,2176200, 1800,89229576,9586
1750,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-197m2-venda-RS1497000-id-1038807977,Avenida Flamboyants da Península,197,4,2,3,1497000, 2797,1038807977,7598
1751,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-147m2-venda-RS1790000-id-1524855473,Avenida Flamboyants da Península,147,3,4,2,1790000, 1900,1524855473,12176
1752,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-90m2-venda-RS841000-id-92399895,Avenida Flamboyants da Península,90,3,2,1,841000, 1572,92399895,9344
1753,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-98m2-venda-RS850000-id-2452170552,Avenida Flamboyants da Península,98,2,3,2,850000, 1701,2452170552,8673
1754,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-407m2-venda-RS4710000-id-2451991591,Avenida Flamboyants da Península,407,4,4,4,4710000, 4826,2451991591,11572
1755,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-145m2-venda-RS1299000-id-1037997115,Avenida Flamboyants da Península,145,4,3,2,1299000, 2134,1037997115,8958
1756,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-139m2-venda-RS1550000-id-94934180,Avenida Flamboyants da Península,139,4,3,3,1550000, 1202,94934180,11151
1757,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-130m2-venda-RS1153900-id-93837908,Avenida Flamboyants da Península,130,2,2,2,1153900, 1662,93837908,8876
1758,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-145m2-venda-RS1351000-id-1040290158,Avenida Flamboyants da Península,145,4,3,2,1351000, 2375,1040290158,9317
1759,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-158m2-venda-RS1610000-id-1037997232,Avenida Flamboyants da Península,158,4,3,2,1610000, 2079,1037997232,10189
1760,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-158m2-venda-RS1259000-id-1042253911,Avenida Flamboyants da Península,158,4,3,2,1259000, 2260,1042253911,7968
1761,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-151m2-venda-RS1644000-id-94934167,Avenida Flamboyants da Península,151,4,3,3,1644000, 1251,94934167,10887
1762,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-72m2-venda-RS895000-id-2442847575,Avenida Flamboyants da Península,72,2,2,1,895000, 1309,2442847575,12430
1763,www.vivareal.com.br/imovel/apartamento-5-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-429m2-venda-RS3735000-id-2457140836,Avenida Flamboyants da Península,429,5,5,4,3735000, 4522,2457140836,8706
1764,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-155m2-venda-RS1800000-id-2457306149,Avenida Flamboyants da Península,155,3,5,2,1800000, 1800,2457306149,11612
1765,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-140m2-venda-RS1359000-id-86081310,Avenida Flamboyants da Península,140,4,4,3,1359000, 1500,86081310,9707
1767,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-304m2-venda-RS2677000-id-2457018544,Avenida Flamboyants da Península,304,4,5,3,2677000, 4026,2457018544,8805
1768,www.vivareal.com.br/imovel/apartamento-1-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-78m2-venda-RS800000-id-2456177040,Avenida Flamboyants da Península,78,1,2,2,800000, 1100,2456177040,10256
1769,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-280m2-venda-RS2790000-id-2428916485,Avenida Flamboyants da Península,280,3,5,4,2790000, 3400,2428916485,9964
1770,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-151m2-venda-RS1725000-id-94934153,Avenida Flamboyants da Península,151,4,3,3,1725000, 1251,94934153,11423
1771,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-95m2-venda-RS1091000-id-1042423117,Avenida Flamboyants da Península,95,3,3,2,1091000, 20,1042423117,11484
1772,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-301m2-venda-RS3114900-id-2429437907,Avenida Flamboyants da Península,301,4,6,3,3114900, 2200,2429437907,10348
1773,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-74m2-venda-RS899000-id-94640430,Avenida Flamboyants da Península,74,2,3,1,899000, 1280,94640430,12148
1774,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-227m2-venda-RS2440000-id-84505576,Avenida Flamboyants da Península,227,4,6,3,2440000, 2500,84505576,10748
1775,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-133m2-venda-RS1106000-id-92552714,Avenida Flamboyants da Península,133,2,3,2,1106000, 2100,92552714,8315
1776,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-139m2-venda-RS1476000-id-2433846293,Avenida Flamboyants da Península,139,4,3,3,1476000, 1000,2433846293,10618
1777,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-90m2-venda-RS929000-id-2449507307,Avenida Flamboyants da Península,90,3,2,1,929000, 45,2449507307,10322
1778,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-166m2-venda-RS1450000-id-1038701746,Avenida Flamboyants da Península,166,4,2,3,1450000, 2172,1038701746,8734
1779,www.vivareal.com.br/imovel/apartamento-1-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-78m2-venda-RS799000-id-2457880908,Avenida Flamboyants da Península,78,1,1,1,799000, 1200,2457880908,10243
1780,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-157m2-venda-RS1585000-id-1038728128,Avenida Flamboyants da Península,157,4,2,2,1585000, 2271,1038728128,10095
1781,www.vivareal.com.br/imovel/apartamento-5-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-307m2-venda-RS3790000-id-2482578376,Avenida Flamboyants da Península,307,5,6,4,3790000, 3800,2482578376,12345
1782,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-338m2-venda-RS2800000-id-2429032845,Avenida Flamboyants da Península,338,4,5,4,2800000, 4400,2429032845,8284
1783,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-309m2-venda-RS3253500-id-2429182744,Avenida Flamboyants da Península,309,4,6,4,3253500, 2300,2429182744,10529
1784,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-407m2-venda-RS3999000-id-2457134749,Avenida Flamboyants da Península,407,4,5,4,3999000, 4550,2457134749,9825
1785,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-145m2-venda-RS1539000-id-89640725,Avenida Flamboyants da Península,145,4,3,2,1539000, 1833,89640725,10613
1786,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-77m2-venda-RS739000-id-2429925640,Avenida Flamboyants da Península,77,2,1,1,739000, 1000,2429925640,9597
1787,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-73m2-venda-RS820000-id-1041118522,Avenida Flamboyants da Península,73,2,2,1,820000, 20,1041118522,11232
1788,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-203m2-venda-RS1675000-id-1038733550,Avenida Flamboyants da Península,203,3,2,2,1675000, 1762,1038733550,8251
1789,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-330m2-venda-RS3500000-id-2449405178,Avenida Flamboyants da Península,330,4,1,1,3500000, 3972,2449405178,10606
1790,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-227m2-venda-RS2417800-id-82129509,Avenida Flamboyants da Península,227,4,1,3,2417800, 1,82129509,10651
1791,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-95m2-venda-RS998000-id-94636813,Avenida Flamboyants da Península,95,3,2,1,998000, 1680,94636813,10505
1792,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-111m2-venda-RS1050000-id-58169355,Avenida Flamboyants da Península,111,3,2,1,1050000, 1400,58169355,9459
1793,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-166m2-venda-RS1450000-id-77757092,Avenida Flamboyants da Península,166,4,3,3,1450000, 2173,77757092,8734
1795,www.vivareal.com.br/imovel/apartamento-2-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-128m2-venda-RS1449000-id-2475481433,Avenida Flamboyants da Península,128,2,3,2,1449000, 1687,2475481433,11320
1796,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-238m2-venda-RS2467000-id-94937870,Avenida Flamboyants da Península,238,4,5,2,2467000, 2834,94937870,10365
1797,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-136m2-venda-RS1399000-id-1038810340,Avenida Flamboyants da Península,136,4,2,2,1399000, 1934,1038810340,10286
1798,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-220m2-venda-RS2340000-id-2486502887,Avenida Flamboyants da Península,220,4,6,3,2340000, 2800,2486502887,10636
1799,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-302m2-venda-RS2387000-id-1042086932,Avenida Flamboyants da Península,302,4,5,4,2387000, 20,1042086932,7903
1800,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-169m2-venda-RS2381960-id-93416325,Avenida Flamboyants da Península,169,4,3,2,2381960, 1508,93416325,14094
1801,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-197m2-venda-RS1900000-id-80931769,Avenida Flamboyants da Península,197,4,2,2,1900000, 1500,80931769,9644
1802,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-240m2-venda-RS2039000-id-1468435480,Avenida Flamboyants da Península,240,4,5,3,2039000, 2884,1468435480,8495
1803,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-97m2-venda-RS938000-id-1038808451,Avenida Flamboyants da Península,97,3,2,2,938000, 1324,1038808451,9670
1804,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-90m2-venda-RS930000-id-2449397282,Avenida Flamboyants da Península,90,3,1,1,930000, 1100,2449397282,10333
1877,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-305m2-venda-RS2677000-id-1040374744,Avenida Flamboyants da Península,305,4,5,4,2677000, 4010,1040374744,8777
1878,www.vivareal.com.br/imovel/apartamento-3-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-95m2-venda-RS1044000-id-1040062087,Avenida Flamboyants da Península,95,3,3,1,1044000, 900,1040062087,10989
1879,www.vivareal.com.br/imovel/apartamento-4-quartos-barra-da-tijuca-zona-oeste-rio-de-janeiro-com-garagem-169m2-venda-RS2512600-id-93413972,Avenida Flamboyants da Península,169,4,3,2,2512600, 1508,93413972,14867
